date_column,site,category,Title,Rate,Price,Price Before Discount,Discount,Image URL,Description,Brand Name,Pattern,Manufacturer,Item Weight,Date First Available,ASIN,Manufacturer reference,Country of origin,reviews,Compatible Phone Models,Model Name,Color,SIM Card Slot Count,Package Dimensions,Item model number,Operating System,RAM Memory Installed,CPU Model,CPU Speed,Memory Storage Capacity,Screen Size,Resolution,Refresh Rate,OS,RAM,Product Dimensions,Batteries,Wireless communication technologies,Connectivity technologies,GPS,Other display features,Human interface input,Scanner Resolution,Other camera features,Form factor,Whats in the box,Customer Reviews,Best Sellers Rank,Wireless Provider,Cellular Technology,Special features,Battery Power Rating
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع شاومى Redmi Note 13 4G ، - غطاء حماية مصقول مقاوم للصدمات مع حماية فائقة للكاميرا غطاء واقي مضاد للخدش شديد التحمل و مقاوم للانزلاق - غطاء مسند فائق الجودة من Graby Shop - اسود,Previous page,354,,,https://m.media-amazon.com/images/I/510+7DgQT5L._AC_SY355_.jpg,غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا,,,0,30 g,20 August 2024,B0DDQFF8C5,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع شاومى Redmi K70E 5G ، - غطاء حماية مقاوم للصدمات شديد التحمل من ألياف الكربون المصقولة مع حماية فائقة للكاميرا - غطاء واقي مضاد للخدش مقاوم للانزلاق من Graby Shop - أسود,Previous page,334,,,https://m.media-amazon.com/images/I/61KPfMN4f0L._AC_SY355_.jpg,غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا,,,0,30 g,10 August 2024,B0DCS82WNQ,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع Oppo A57 4G / Oppo A57S 4G ، - غطاء مزدوج الحماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا - غطاء واقي مضاد للخدش من Graby Shop - اسود,Previous page,269,,,https://m.media-amazon.com/images/I/516nCiDyc6L._AC_SY355_.jpg,غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا,,,0,30 g,9 August 2024,B0DCPVM766,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع Huawei Nova Y70 4G / Nova Y70 Plus 4G ، - غطاء مزدوج الحماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا - غطاء واقي مضاد للخدش من Graby Shop - اسود,Previous page,274,,,https://m.media-amazon.com/images/I/51-jcxbtjEL._AC_SY355_.jpg,غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا,,,0,30 g,9 August 2024,B0DCPWTNSD,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع Reno 6 Z 5G ، - غطاء حماية مصقول مقاوم للصدمات شديد التحمل مع حماية فائقة للكاميرا غطاء واقي مضاد للخدش مقاوم للانزلاق - غطاء مسند فائق الجودة من Graby Shop - اسود,5.0,349,,,https://m.media-amazon.com/images/I/5139sVfDysL._AC_SY355_.jpg,غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا,,,0,30 g,20 August 2024,B0DDPBDDP5,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع شاومى Poco F5 5G ، - غطاء حماية مصقول مقاوم للصدمات بنمط جلدي مع حماية فائقة للكاميرا - غطاء واقي مضاد للخدش شديد التحمل مقاوم للانزلاق من Graby Shop - أسود,5.0,354,,,https://m.media-amazon.com/images/I/71r5-VI5E5L._AC_SY355_.jpg,غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا,,,0,30 g,17 August 2024,B0DDFTMRPD,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع ريلمى GT5 5G ، - غطاء حماية مصقول مقاوم للصدمات بنمط جلدي شديد التحمل مع حماية فائقة للكاميرا - غطاء واقي مضاد للخدش مقاوم للانزلاق من Graby Shop - أسود,Previous page,399,,,https://m.media-amazon.com/images/I/61GkjlS3ySL._AC_SY355_.jpg,غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا,,,0,30 g,17 August 2024,B0DDG6WHDL,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع OnePlus Nord CE4 5G ، - غطاء مزدوج الحماية مصقول مقاوم للصدمات شديد التحمل مع حماية فائقة للكاميرا - غطاء واقي مضاد للخدش و مقاوم للانزلاق من Graby Shop - اسود,Previous page,369,,,https://m.media-amazon.com/images/I/51aEIbHhjuL._AC_SY355_.jpg,"About this item
غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا",Generic,Solid,0,30 g,9 August 2024,B0DCN56XCW,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع سامسونج جلاكسى A71 4G ، - غطاء مزدوج الحماية مصقول مقاوم للصدمات متين مع حماية للكاميرا - غطاء واقي مضاد للخدش مقاوم للانزلاق من Graby Shop - حواف سوداء خلفية خلية النحل الشفافة,Previous page,259,,,https://m.media-amazon.com/images/I/61wqFG2ZSvL._AC_SY355_.jpg,غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا,,,0,30 g,18 August 2024,B0DDJ191SR,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع Oppo A78 4G ، - غطاء حماية مصقول مقاوم للصدمات مع حماية فائقة للكاميرا غطاء واقي مضاد للخدش شديد التحمل و مقاوم للانزلاق - غطاء مسند فائق الجودة من Graby Shop - اسود,Previous page,349,,,https://m.media-amazon.com/images/I/61dwguZ3fNL._AC_SY355_.jpg,"About this item
غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا",Generic,Solid,0,30 g,20 August 2024,B0DDP9G6XR,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع سامسونج جلاكسى M55 5G ، - غطاء حماية مصقول مقاوم للصدمات مع حماية فائقة للكاميرا غطاء واقي مضاد للخدش شديد التحمل و مقاوم للانزلاق - غطاء مسند فائق الجودة من Graby Shop - اسود,Previous page,369,,,https://m.media-amazon.com/images/I/519eEzFSQfL._AC_SY355_.jpg,"About this item
غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا",Generic,Solid,0,30 g,20 August 2024,B0DDQ9NV4J,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع Honor 90 Lite 5G ، - غطاء حماية مصقول مقاوم للصدمات مع حماية فائقة للكاميرا غطاء واقي مضاد للخدش شديد التحمل و مقاوم للانزلاق - غطاء مسند فائق الجودة من Graby Shop - اسود,Previous page,354,,,https://m.media-amazon.com/images/I/71HiOU39jiL._AC_SY355_.jpg,غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا,,,0,30 g,20 August 2024,B0DDPHKMQ4,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع شاومى Poco M6 Pro 4G ، - غطاء مزدوج الحماية مصقول مقاوم للصدمات شديد التحمل مع حماية للكاميرا - غطاء واقي مضاد للخدش متين فائق الجودة و مقاوم للانزلاق - أسود,Previous page,324,,,https://m.media-amazon.com/images/I/51tKVYaVBnL._AC_SY355_.jpg,"About this item
0",Generic,Solid,0,30 g,3 August 2024,B0DC4W3D2W,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع Honor 90 5G ، - غطاء حماية مصقول مقاوم للصدمات مع حماية فائقة للكاميرا غطاء واقي مضاد للخدش شديد التحمل و مقاوم للانزلاق - غطاء مسند فائق الجودة من Graby Shop - اسود,Previous page,354,,,https://m.media-amazon.com/images/I/514icGhmhmL._AC_SY355_.jpg,"About this item
غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا",Generic,Solid,0,30 g,20 August 2024,B0DDPMB1XW,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع سامسونج جلاكسى A15 ، - غطاء حماية مصقول مقاوم للصدمات مع حماية فائقة للكاميرا غطاء واقي مضاد للخدش شديد التحمل و مقاوم للانزلاق - غطاء مسند فائق الجودة من Graby Shop - اسود,5.0,344,,,https://m.media-amazon.com/images/I/518d45-FgAL._AC_SY355_.jpg,"About this item
غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا",Generic,Solid,0,30 g,19 August 2024,B0DDLYFT98,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع Vivo X100s Pro 5G ، - غطاء حماية مصقول مقاوم للصدمات بنمط جلدي شديد التحمل مع حماية فائقة للكاميرا - غطاء واقي مضاد للخدش مقاوم للانزلاق من Graby Shop - أسود,Previous page,429,,,https://m.media-amazon.com/images/I/61UF5Ub51NL._AC_SY355_.jpg,"About this item
غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا",Generic,Solid,0,30 g,17 August 2024,B0DDH29GKS,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع Vivo V29e (4G / 5G) ، - غطاء مزدوج الحماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا - غطاء واقي مضاد للخدش من Graby Shop - اسود,Previous page,249,,,https://m.media-amazon.com/images/I/51CrK2hVlKL._AC_SY355_.jpg,"About this item
غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا",Generic,,0,30 g,9 August 2024,B0DCQD9GB4,0,China,[],,,,Dual SIM,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع سامسونج جلاكسى S23 FE 5G ، - غطاء حماية مصقول مقاوم للصدمات شديد التحمل مع حماية فائقة للكاميرا غطاء واقي مضاد للخدش مقاوم للانزلاق - غطاء مسند فائق الجودة من Graby Shop - اسود,Previous page,369,,,https://m.media-amazon.com/images/I/51Bg8ApC7HL._AC_SY355_.jpg,"About this item
غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا",Generic,Solid,0,30 g,19 August 2024,B0DDMBG42K,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع Samsung Galaxy M15 5G ، - غطاء مزدوج الحماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا - غطاء واقي مضاد للخدش من Graby Shop - اسود,Previous page,329,,,https://m.media-amazon.com/images/I/5105vPQpf2L._AC_SY355_.jpg,"About this item
غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا",Generic,Galaxy,0,30 g,9 August 2024,B0DCNL9VMN,0,China,[],Samsung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع وان بلس Ace 3 5G ، - غطاء حماية مصقول مقاوم للصدمات شديد التحمل مع حماية فائقة للكاميرا غطاء واقي مضاد للخدش مقاوم للانزلاق - غطاء مسند فائق الجودة من Graby Shop - اسود,Previous page,369,,,https://m.media-amazon.com/images/I/513v6R+qzUL._AC_SY355_.jpg,"About this item
غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا",Generic,Solid,0,30 g,21 August 2024,B0DDRLYK37,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع سامسونج جلاكسى M54 5G ، - غطاء حماية مصقول مقاوم للصدمات بنمط جلدي مع حماية فائقة للكاميرا - غطاء واقي مضاد للخدش شديد التحمل مقاوم للانزلاق من Graby Shop - أسود,Previous page,369,,,https://m.media-amazon.com/images/I/51NIcv0N-HL._AC_SY355_.jpg,غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا,,,0,30 g,18 August 2024,B0DDJ2SG8W,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع شاومى Redmi Note 13 Pro 4G ، - غطاء حماية مصقول مقاوم للصدمات بنمط جلدي شديد التحمل مع حماية فائقة للكاميرا - غطاء واقي مضاد للخدش مقاوم للانزلاق من Graby Shop - أسود,Previous page,339,,,https://m.media-amazon.com/images/I/61FguYwFeHL._AC_SY355_.jpg,"About this item
غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا",Generic,Solid,0,30 g,17 August 2024,B0DDG95R89,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع OnePlus Ace 2V 5G ، - غطاء حماية مقاوم للصدمات شديد التحمل من ألياف الكربون المصقولة مع حماية فائقة للكاميرا - غطاء واقي مضاد للخدش مقاوم للانزلاق من Graby Shop - أسود,Previous page,349,,,https://m.media-amazon.com/images/I/61pdEXpe3HL._AC_SY355_.jpg,غطاء حماية مصقول مقاوم للصدمات شديد التحمل و مقاوم للانزلاق مع حماية فائقة للكاميرا,,,0,30 g,10 August 2024,B0DCS15VDM,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع Vivo iQOO 11 5G ، - غطاء مزدوج الحماية مصقول مقاوم للصدمات شديد التحمل مع حماية للكاميرا - غطاء واقي مضاد للخدش متين فائق الجودة و مقاوم للانزلاق - أسود,Previous page,279,,,https://m.media-amazon.com/images/I/512hlvbqboL._AC_SY355_.jpg,"About this item
0",Generic,Solid,0,30 g,5 August 2024,B0DC89VF2F,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,amazon_egy,mobile phones,جراب متوافق مع ريلمى GT3 5G ، - غطاء مزدوج الحماية مصقول مقاوم للصدمات شديد التحمل فائق الجودة مع حماية للكاميرا - غطاء واقي مضاد للخدش متين و مقاوم للانزلاق - أسود,Previous page,279,,,https://m.media-amazon.com/images/I/512knpCS6OL._AC_SY355_.jpg,"About this item
0",Generic,Solid,0,30 g,5 August 2024,B0DC69HBBZ,0,China,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
