date_column,site,category,brand,model_name,product_title,price_usd,os,ram_gb,storage,screen_size_in,resolution,refresh_rate_hz,cpu_speed_ghz,connectivity_technology,cpu_model,color,wireless_carrier,cellular_technology,all_reviews,rate,discount
2024-09-06,amazon_egy,mobile phones,honor,honor x7b,honor x7b 6gb ram 256gb internal storage 35w 6000mah- flowing silver,8990.0,,6,256,6.8,,0,,,snapdragon,,,4g,"[{'reviewer': 'maged mahmoud', 'rating': '5.0 ', 'date': 'reviewed in egypt on 21 august 2024', 'review': 'same as discripted'}, {'reviewer': 'mostafa', 'rating': '5.0 ', 'date': 'reviewed in egypt on 4 august 2024', 'review': 'التليفون جميل وشيك ومعاه الشاحن والسماعه والجراب وشهادة الضمان التليفون عملي في كل شي بس مش احسن حاجه للجيمنج غير كده جهاز تحفه'}, {'reviewer': 'samah adli', 'rating': '5.0 ', 'date': 'reviewed in egypt on 28 june 2024', 'review': 'وصلني بالكارتونه ومعاه شهادة ضمان.\nومعاه شاحن وسماعه و cover خلفي سيليكون شفاف.\nوالحرص والأمان وصلني كلمة سر ل مرة واحدة فقط otp\nلضمان استلم المنتج من المندوب.\nشكرا امازون للمصداقية.'}]",5.0,0.0
2024-09-06,amazon_egy,mobile phones,iku,s3,iku s3 dual sim 32mb -dark blue,599.0,android 8.0,32,32,1.8,320 x 240,88,,"bluetooth, wi-fi, usb",snapdragon,blue,cellular,,"[{'reviewer': 'alaa elnozhy', 'rating': '1.0 ', 'date': 'reviewed in egypt on 29 december 2023', 'review': 'بطاريه سيئة'}, {'reviewer': 'سعيد ر.', 'rating': '4.0 ', 'date': 'reviewed in egypt on 28 october 2023', 'review': 'تليفون ممتاز'}, {'reviewer': 'mohamed a.', 'rating': '4.0 ', 'date': 'reviewed in egypt on 10 september 2023', 'review': 'صوته واطي'}, {'reviewer': 'عادل محمد احمد هشهش', 'rating': '2.0 ', 'date': 'reviewed in egypt on 7 october 2023', 'review': 'المنتج صعب استخدامه وصوته ضعيف وخاماته غير قويه'}, {'reviewer': 'مهيمن هشام منصور', 'rating': '1.0 ', 'date': 'reviewed in egypt on 10 december 2023', 'review': 'منتج تالف وبه عيوب صناعه'}]",2.8,4.0
2024-09-06,amazon_egy,mobile phones,realme,realme c65,"realme c65 mobile phone, dual sim, 8gb ram, 256gb - starlight purple",0.0,,8,256,6.67,,0,2e+3 mhz,,,starlight purple,,4g,"[{'reviewer': 'sherif bassem', 'rating': '3.0 ', 'date': 'reviewed in egypt on 14 august 2024', 'review': 'the item was delivered without a warranty and all included manuals are written in french !!!!'}]",3.0,0.0
2024-09-06,amazon_egy,mobile phones,xiaomi,redmi note 13,"redmi note 13 (ocean sunset 8gb ram, 256 storage) - super-clear 108mp triple camera |120hz fhd+amoled display | immersive viewing with ultra-thin bezels | secure in-screen fingerprint sensor",8739.0,miui 12,8,256,6.67,,0,,wi-fi,snapdragon,gold,cellular,,"[{'reviewer': 'lucineide maria do nascimento', 'rating': '5.0 ', 'date': 'reviewed in brazil on 27 august 2024', 'review': 'produto bonito, perfeito pelo preço, bateria segura bem , atendeu alem das expectativas'}, {'reviewer': 'everson motta', 'rating': '5.0 ', 'date': 'reviewed in brazil on 13 august 2024', 'review': 'muito bom o produto. excelente telefone . bem rapida a entrega'}, {'reviewer': 'bolarinwa moshood', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 31 may 2024', 'review': 'the product was delivered promptly, and i have no regrets buying and using the product.'}, {'reviewer': 'letícia', 'rating': '5.0 ', 'date': 'reviewed in brazil on 5 august 2024', 'review': 'ótimo produto, veio bem embalado. amei'}, {'reviewer': 'charm', 'rating': '4.0 ', 'date': 'reviewed in the united arab emirates on 2 august 2024', 'review': 'easy to use android phone and very fast.'}]",4.7,0.0
2024-09-06,amazon_egy,mobile phones,xiaomi,note 12s - onyx black,"mi note 12s 8gb ram, 256 gb rom - onyx black",8752.0,android 13.0,8,256,6.43,1080 x 2400,90,,"bluetooth, wi-fi",snapdragon,onyx black,bluetooth,,"[{'reviewer': 'taha', 'rating': '1.0 ', 'date': 'reviewed in egypt on 18 december 2023', 'review': 'منتج مختلف خالص عن اللي طالبه'}, {'reviewer': 'احمد سلامه محمد', 'rating': '1.0 ', 'date': 'reviewed in egypt on 3 december 2023', 'review': 'لا يوجد اهتمام بخدمه التوصيل وخدمه العملاء فى حل المشكلات وتاخير الطلبات تم الطلب بتاريخ 29/11/2023 ولم يتم الاستلام حتى تاريخه'}, {'reviewer': 'hebaallah ezzat', 'rating': '5.0 ', 'date': 'reviewed in egypt on 15 august 2023', 'review': 'جميل جدا جدا ♥️♥️'}, {'reviewer': 'ürün kaçak çıktı iade ettik .', 'rating': '1.0 ', 'date': 'reviewed in turkey on 1 september 2024', 'review': 'telefon hızlı bir kargoyla geldi başta herşey çok güzeldi ama sonra bir mesajla şok olduk türkiye garantili ütün kaçak çıktı. i̇ade ettik.'}, {'reviewer': 'fisch60', 'rating': '5.0 ', 'date': 'reviewed in germany on 28 august 2024', 'review': 'das redmi note 12s ist mit nfc ausgerüstet (entgegen der mitteilungen ) und bringt alles mit sich was man braucht. sehr gute kamera, flott in der benutzung, fingerabdruck und gesichtserkennung funktionieren einwandfrei. den akku habe ich mal außen vor gelassen weil ich das handy erst einen tag habe. aber ich glaube das der akku auch eine gute kapazität hat. ein tolles smartphone für relativ wenig geld. außer das das entfernen der werbung und etlicher spiele und unnötigen apps etwas zeit gebraucht hat. bei google gibt es tutorials dazu wie man das am besten macht. aber die sind nicht für miu14 gedacht und es gibt einige einstellungen gar nicht die da beschrieben sind. aber das sind kleinigkeiten die man bei diesem preis und dieser leistung verschmerzen kann. 5 sterne für das xiaomi redmi note 12 s'}]",4.1,0.0
2024-09-06,amazon_egy,mobile phones,samsung,a55,"samsung galaxy a55 5g, android smartphone, dual sim mobile phone, 8gb ram, 256gb storage, awesome navy - 1 year warranty",0.0,android 11.0,8,256,6.5,1080 x 2340,0,2.3 ghz,"bluetooth, wi-fi",snapdragon,awesome navy,cellular,,"[{'reviewer': 'مجدى نصيف', 'rating': '5.0 ', 'date': 'reviewed in egypt on 31 august 2024', 'review': 'ممتاز جدا ورائع\nشكرا للبائع من حيث التغليف ومطابق للعرض تماما\nشكرا آمازون'}, {'reviewer': 'ahmed baraka', 'rating': '5.0 ', 'date': 'reviewed in egypt on 14 august 2024', 'review': 'موبايل إمكانياته محترمه ومثالي للاستخدام اليومي'}, {'reviewer': 'أبانوب ميشيل', 'rating': '1.0 ', 'date': 'reviewed in egypt on 22 august 2024', 'review': 'الجهاز طلبته علي انه مكتوب عليه ضمان سنه وهو مش ضمان محلي من سامسونج'}, {'reviewer': 'buyer', 'rating': '4.0 ', 'date': 'reviewed in egypt on 16 august 2024', 'review': 'after a70, i purchased a55 and below is what i got:\n\nsimilar performance & charging time\n\npros:\nesim\n5g\nbetter camera\nbigger battery\n\ncons:\nheavier\nthicker\nugly bezels\n\ndo not know why samsung stopped a7x series , it was excellent\nread more'}, {'reviewer': 'abanoub', 'rating': '5.0 ', 'date': 'reviewed in egypt on 1 july 2024', 'review': 'الموبايل جميل جدا وسريع وسعرة علي أمازون أقل بكتير من باقي الأماكن\nالأندرويد أوتو اشتغل علي العربية بسرعة جدا ودي أكتر حاجة عجبتني\nالشاشة ألوانها تحفة'}]",4.1,0.0
2024-09-06,amazon_egy,mobile phones,samsung,a14,samsung galaxy a14 dual sim 4gb ram+128gb rom (6.6 inches) (4g) - (black),0.0,,4,128,6.6,1440 x 3040,120,90 hz,,snapdragon,,,,"[{'reviewer': 'ضياء الدين ابراهيم حسين عيد', 'rating': '5.0 ', 'date': 'reviewed in egypt on 29 october 2023', 'review': 'منتج جيد جدا ولكن ينقصه خدمة nfc'}, {'reviewer': 'wael', 'rating': '4.0 ', 'date': 'reviewed in egypt on 30 october 2023', 'review': 'جهاز جيد بالنسبة للسعر ولكن يعيبة عدم قدرة الجهاز علي الاتصال بشاشة التليفزيون\nلا يوجد به خاصية screen mirror'}, {'reviewer': 'user-m13utk', 'rating': '5.0 ', 'date': 'reviewed in egypt on 6 november 2023', 'review': 'منتج جيد مطابق للمواصفات'}, {'reviewer': 'رمزى سمير رمزى', 'rating': '1.0 ', 'date': 'reviewed in egypt on 4 december 2023', 'review': 'الموبايل وصل منزوع الورقة السوليفان غير موجودة ودة يعنى ان العلبة تم فتحها ولا يوجد مع الجهاز الشاحن وسماعة الاذن لية بيحصل كدة'}, {'reviewer': 'أشرف محمود ابوعجيزه', 'rating': '5.0 ', 'date': 'reviewed in egypt on 26 february 2024', 'review': 'مش محتاج حاجه سامسونج'}]",4.0,0.0
2024-09-06,amazon_egy,mobile phones,apple,14,"apple iphone 14 (128 gb) - purple, bluetooth, wi-fi, usb",34550.0,,6,128,6.1,,60,,,a13,,,5g,"[{'reviewer': 'dolly t.', 'rating': '5.0 ', 'date': 'reviewed in egypt on 28 august 2023', 'review': 'perfect package and serial number , everything is perfect'}, {'reviewer': 'user-m5qwsh1', 'rating': '5.0 ', 'date': 'reviewed in egypt on 12 november 2022', 'review': 'كرتونا عربي انجليزي او انجليزي بس\nشريحه او شرحتين اتمني ترد عشان اشتري'}, {'reviewer': 'raffaele tacchi', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 15 august 2024', 'review': 'original item as described. no issues!'}, {'reviewer': 'abusslman', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 16 june 2024', 'review': 'i phone14,14plus extraordinary mobile.\ni like it'}, {'reviewer': 'jhoshua d.', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 7 december 2023', 'review': 'the product same as described iphone 14 model sealed by factory(india), supplied by istyles dubai distributer. i migrated from android to apple and giving the best user experience. the packing of the product was also good. only draw back i faced was delivery time frame & price of the phone.\n\nto verify the genuine of the phone put the serial number in the apple store warranty and you will find the below details.\nbefore starting the phone warranty will show invalid\nafter starting the phone the warranty will start and will show active\n\ngetting used to adjusting the feature but it is fun to operate.'}]",4.6,6.0
2024-09-06,amazon_egy,mobile phones,generic,1,"mobile phone 105 - black, dual sim",474.0,,1,15,0.0,1920 x 1080,120,1.3 ghz,,snapdragon,,,,"[{'reviewer': 'انا استلمت الأولدر وهو عباره تليفون على التليفون مابيجبش شبكه وصوته واطي وكمان مفيش هاند فري وكمان المندوب مرضيش يخليني افتحه أمامه وده دليل على أنه مش تمام', 'rating': '1.0 ', 'date': 'reviewed in egypt on 12 may 2024', 'review': 'تليفون بايظ ومش بيجيب شبكه\n\nوياريت المندوب يرجعلي عشان ارجعه'}, {'reviewer': 'ابو عمر', 'rating': '5.0 ', 'date': 'reviewed in egypt on 13 may 2024', 'review': 'ممتاز جدا'}]",3.6,0.0
2024-09-06,amazon_egy,mobile phones,realme,realme 12 pro,"realme 12 pro 5g (submarine blue, 12gb ram, 512gb storage) | 50 mp sony imx882 ois camera | 32 mp 2x flagship telephoto portrait | snapdragon 6 gen 1 | curved vision display | 8 gb+12 gb dynamic ram",16470.0,,8,512,6.7,1080 x 2400,60,,,snapdragon,,,,"[{'reviewer': 'mohamad al houssiny', 'rating': '4.0 ', 'date': 'reviewed in egypt on 25 march 2024', 'review': 'بعد استخدام 4 اسابيع ، الهاتف ممتاز وسريع جدا ولا بيهنج ولا الالوان واضحة جدا في الشاشة ، كاميرا قويه ، بطارية تقعد معاك يوم كامل مع استخدام كتير ، انصح به ، عيبه الوحيد مينفعش معاه سماعة اذن بسلك فقط وايرلس.'}, {'reviewer': 'shomnath das', 'rating': '5.0 ', 'date': 'reviewed in india on 20 july 2024', 'review': 'camera, build quality, finish and synthetic material quality is so good, superb and classy feeling like a premium smartphone. camera is excellent to capture selfie and potrait, every clicks are stunning for sony imx camera sensor. dolby digital atmos enabled speakers are terrific, producing quite loud and decent sound output. 5g network connectivity and calling quality is appreciated, call of duty, battleground gaming is smooth with zero heating issue.'}, {'reviewer': 'deb', 'rating': '5.0 ', 'date': 'reviewed in india on 21 july 2024', 'review': 'nice and easy to handle.'}, {'reviewer': 'ritvik yadav', 'rating': '4.0 ', 'date': 'reviewed in india on 18 june 2024', 'review': 'better phone with better price 😄 all functions works properly'}, {'reviewer': 'perli mahendranath', 'rating': '1.0 ', 'date': 'reviewed in india on 26 june 2024', 'review': ""received already used phone and raised issue to customer care, they simply denied replacement , even if we raise multiple times they are keeping us in hold and they won't respond at all. worst experience from amazon.""}]",4.2,0.0
2024-09-06,amazon_egy,mobile phones,realme,realme c35,"realme c35, 4gb ram, 64gb rom - black",6399.0,android 10.0,4,64,6.4,2160 x 1080,120,,"bluetooth, wi-fi, usb",snapdragon,black,wi-fi,,"[{'reviewer': 'mostafa mohammed galal', 'rating': '5.0 ', 'date': 'reviewed in egypt on 21 june 2024', 'review': 'واصل متبرشم و مقفول وهو نفسه موديل ممتاز، شكراً امازون'}, {'reviewer': 'youssef', 'rating': '4.0 ', 'date': 'reviewed in egypt on 17 april 2023', 'review': 'the realme ui is not that good on the is phone but if you want a good compitabilty between the phone and the software i suggest the realme 10 but overall good for price'}, {'reviewer': 'maged elsayed', 'rating': '5.0 ', 'date': 'reviewed in egypt on 4 march 2024', 'review': 'امكانيه الموبايل كويسه'}, {'reviewer': 'mohamed m.', 'rating': '5.0 ', 'date': 'reviewed in egypt on 21 november 2023', 'review': 'دي المرة الأولي الي بستعمل فيها ريلمي، وحتي الآن موبيل تحفة وإمكانياته جميلة وسعره معقول مقارنة بالأنواع الأخري.'}, {'reviewer': 'ziad ashraf', 'rating': '5.0 ', 'date': 'reviewed in egypt on 1 october 2023', 'review': 'جهاز عملي في كل حاجه'}]",4.0,0.0
2024-09-06,amazon_egy,mobile phones,oppo,a18,oppo a18 dual sim 4gb ram+64gb rom (6.56 inches) (4g lte) - (glowing blue),0.0,,4,64,6.56,720 x 1612,90,,,snapdragon,,,,"[{'reviewer': 'insha', 'rating': '5.0 ', 'date': 'reviewed in india on 23 august 2024', 'review': 'this phone is very good as per the price'}, {'reviewer': 'vijayakumar ganesan', 'rating': '4.0 ', 'date': 'reviewed in india on 24 december 2023', 'review': 'performances are good.value for money. but screen size not optimum.sometimes touch command is slow'}, {'reviewer': 'karthik', 'rating': '5.0 ', 'date': 'reviewed in india on 24 july 2024', 'review': 'the product is excellent for the rate 9k. camera is good. mobile is slim and weight less.overall rating is 8/10 worth for money.'}, {'reviewer': 'singh haranam', 'rating': '1.0 ', 'date': 'reviewed in india on 18 april 2024', 'review': 'everything about this product is good, but the main use of phone is audio when we are not comfortable. in hearing on the other side calls, there will be no use of buying such type of phones.'}, {'reviewer': 'avinash choudhary', 'rating': '5.0 ', 'date': 'reviewed in india on 31 july 2024', 'review': 'good quality'}]",4.0,0.0
2024-09-06,amazon_egy,mobile phones,oppo,a3pro 5g,"oppo a3 pro 5g (moonlight purple, 8gb ram, 256gb storage)|6.67” hd+ 120hz refresh rate screen | 45w supervooc|with no cost emi/additional exchange offers",8599.0,,0,256,6.67,,120,,,,moonlight purple,,5g,"[{'reviewer': 'shaurya', 'rating': '5.0 ', 'date': 'reviewed in india on 1 august 2024', 'review': 'yeh phone sach mein ek all-rounder hai. performance top-notch hai aur supervooc charging se battery jaldi full charge ho jaati hai, aur poora din chalti hai bina kisi problem ke. camera quality zabardast hai, photos clear aur vibrant aati hain, aur night mode bhi kamaal ka hai. storage capacity bhi kaafi achi hai, saare photos, videos, aur apps easily store ho jaate hain. display kaafi sharp aur bright hai, aur design bhi sleek aur premium feel hota hai. overall, yeh phone ek perfect combination hai of performance, battery, camera, aur storage ka. definitely worth buying!'}, {'reviewer': 'pathikrit sur', 'rating': '5.0 ', 'date': 'reviewed in india on 23 july 2024', 'review': ""i am using this mobile for two days now and i am much satisfied with it. i live in outskirts and i don't get 5g inside the house (in the extreme end of the rooms with realme 9i 5g, mind that i get full 5g in the drawing room and other rooms except the room which is very much inside) so my primary purpose was 5g inside the house, which i am getting now with oppo a3 pro. i don't do heavy gaming rather some light games and they are running fine. below i am pointing the pros and cons for others to find helpful:\npros :\n1) 5g network : firstly in outskirts of west bengal you will never get jio, or voda so try airtel and airtel only. i am getting 24 hours 5g even in burrow holes. so, you will get airtel 5g in this phone.\n2) battery : decent battery and even if you play mild games it must serve you one day.\n3) design : it may not matter to many but the design is very eye-catching.\n4) camera : decent. i will give 3/5. i am not a fan of camera.\n5) sound - very loud sound.\n6) very sturdy and splash proof ip 54 rating.\n\ncons :\n1) price - most important thing is it very very overpriced. market price is ₹21000. which is very costly if you ask me. i got it at ₹17k but still it is not worth it, for many people as the features are not much to speak of.\n2) processor is not up to the mark as per pricing. heavy gaming will lag and may be even heat up (i didn't test it)\n3) charger is not 45w - even though the charger says 45w charging but, when i checked the adapter it says 5v=2a or 9v=4.1a which means if you have low voltage it will charge slow and even if it is okay it is not 45w, but something around 40w. charged 20% to 100% in 1hour 50 minutes. there is no logo on the adapter or cord\n4) hybrid sim slot - i checked in online site and did not know (my mistake though but still) so you can either have two sims or one sim and a sd card (1tb expandable).\n\nverdict - if you can afford 2k more and don't have any reservations about better network then go for iqoo z9. it has lesser 5g bands so i bought this or else iqoo z9 is much better than this, go for it.\nread more""}, {'reviewer': 'bavasab daragad', 'rating': '1.0 ', 'date': 'reviewed in india on 15 august 2024', 'review': 'oppo a3 pro 5g phone but 5g not working\nthese phone purchases not better this call not working prices 5g network karte hi phone net kam nahin karti hai'}, {'reviewer': 'dev rawat', 'rating': '5.0 ', 'date': 'reviewed in india on 5 august 2024', 'review': ""this phone offers exceptional value for its price. the features you get are comparable to high-end models, but at a fraction of the cost. the display is sharp, the performance is fast, and the battery life is impressive. i'm extremely satisfied with my purchase and highly recommend it.""}, {'reviewer': 'balamurugan g', 'rating': '4.0 ', 'date': 'reviewed in india on 6 august 2024', 'review': 'good product'}]",4.2,0.0
2024-09-06,amazon_egy,mobile phones,samsung,s22,"samsung galaxy s22+ 5g mobile phone 256gb, 8gb ram, sim free android smartphone white with wireless car charger & 1 year screen warranty",33999.0,,8,256,6.6,1080 x 2340,120,,,snapdragon,,,,"[{'reviewer': 'mohamad osama', 'rating': '5.0 ', 'date': 'reviewed in egypt on 27 april 2022', 'review': 'great'}, {'reviewer': 'omar s.', 'rating': '4.0 ', 'date': 'reviewed in egypt on 5 may 2022', 'review': ""great phone, very fast and responsive. the display is one of the highest quality ones i've seen and the os is smooth. camera quality is flagship quality. the only problem i'm having is the battery life is very average, doesn't last a whole day.""}, {'reviewer': 'محمود السني', 'rating': '1.0 ', 'date': 'reviewed in egypt on 13 april 2024', 'review': 'الجهاز حلو بس البصمه مش شغاله ومفيش ضمان للشاشه ولا ضمان للجهاز'}, {'reviewer': 'ابو عزوز', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 8 april 2024', 'review': 'الجهاز ممتاز جدآ ولكن فيه عيب واحد انه ترتفع حرارته وتخلص بطاريته بسرعه اذا حطيت السطوع وسلاسة الحركة علئ ""تكيفي""'}, {'reviewer': 'abo omar', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 10 october 2023', 'review': 'excellent mobile. good package.. but should know that no adaptor for charging only cable type c-c.. otherwise excellent choice'}]",4.0,0.0
2024-09-06,amazon_egy,mobile phones,xiaomi,redmi note 12,"redmi note 12 (ice blue 8gb ram, 128 storage) - smooth 120hz amoled display |powerful snapdragon® processor | 50mp ai triple camera | 33w fast charging",8999.0,android 13.0,8,256,6.67,2400 x 1080,240,2.4 ghz,"bluetooth, wi-fi, usb",snapdragon,ice blue,cellular,,"[{'reviewer': 'nady elazizy', 'rating': '1.0 ', 'date': 'reviewed in egypt on 21 december 2023', 'review': 'يرجي توضيح انه ضمان دولي وليس محلي'}, {'reviewer': 'md redoy hossain', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 3 december 2023', 'review': 'display ram & rom also excellent battery performance everything all side good thanks provide good phone amazon.sa & love xiaomi 🤘'}, {'reviewer': 'mohamed fadaly', 'rating': '5.0 ', 'date': 'reviewed in saudi arabia on 16 december 2023', 'review': 'هاتف ممتاز مقارنه بسعره'}, {'reviewer': 'suhel_b', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 29 july 2024', 'review': 'only compromise this device does is processing power, just put an memory card and boost the ram in settings. will do the job of an average smartphone'}, {'reviewer': 'a rahman', 'rating': '2.0 ', 'date': 'reviewed in saudi arabia on 14 december 2023', 'review': 'الشاشة بطي،والبطارية يتخلص بسرعة'}]",4.0,0.0
